iteration,labelled_sample_counts,accuracy_scores,auc_scores,featurespace
37,274,0.5576519916142557,0.5359888190076869,morgan_fingerprint
38,275,0.5391334730957372,0.5317959468902865,morgan_fingerprint
39,276,0.56743535988819,0.5646401118099231,morgan_fingerprint
40,277,0.56743535988819,0.575821104122991,morgan_fingerprint
41,278,0.5580013976240391,0.5597484276729561,morgan_fingerprint
42,279,0.5394828791055206,0.5513626834381551,morgan_fingerprint
43,280,0.5394828791055206,0.5401816911250874,morgan_fingerprint
44,281,0.576869322152341,0.5576519916142557,morgan_fingerprint
45,282,0.5765199161425576,0.5534591194968553,morgan_fingerprint
46,283,0.5765199161425576,0.5786163522012578,morgan_fingerprint
47,284,0.5859538784067085,0.5555555555555556,morgan_fingerprint
48,285,0.5024458420684835,0.522711390635919,morgan_fingerprint
49,286,0.4926624737945493,0.5241090146750524,morgan_fingerprint
50,287,0.4926624737945493,0.519916142557652,morgan_fingerprint
51,288,0.5024458420684835,0.5290006988120196,morgan_fingerprint
52,289,0.5303983228511531,0.5255066387141858,morgan_fingerprint
53,290,0.5303983228511531,0.5324947589098532,morgan_fingerprint
54,291,0.539832285115304,0.5422781271837875,morgan_fingerprint
55,292,0.5394828791055206,0.5269042627533194,morgan_fingerprint
56,293,0.5209643605870021,0.5359888190076869,morgan_fingerprint
57,294,0.5213137665967854,0.53319357092942,morgan_fingerprint
58,295,0.5111809923130678,0.5457721872816212,morgan_fingerprint
59,296,0.5209643605870021,0.5429769392033543,morgan_fingerprint
60,297,0.549266247379455,0.5478686233403214,morgan_fingerprint
61,298,0.48322851153039836,0.5513626834381552,morgan_fingerprint
62,299,0.48322851153039836,0.5415793151642208,morgan_fingerprint
63,300,0.5111809923130678,0.5618448637316561,morgan_fingerprint
64,301,0.4926624737945493,0.5674353598881902,morgan_fingerprint
65,302,0.4926624737945493,0.5856044723969253,morgan_fingerprint
66,303,0.4926624737945493,0.5660377358490566,morgan_fingerprint
67,304,0.5115303983228512,0.549266247379455,morgan_fingerprint
68,305,0.5020964360587002,0.5709294199860238,morgan_fingerprint
69,306,0.5020964360587002,0.5765199161425576,morgan_fingerprint
70,307,0.5296995108315863,0.5925925925925926,morgan_fingerprint
71,308,0.5111809923130678,0.5737246680642907,morgan_fingerprint
72,309,0.5017470300489169,0.5737246680642907,morgan_fingerprint
73,310,0.5017470300489169,0.5667365478686234,morgan_fingerprint
74,311,0.5017470300489169,0.556953179594689,morgan_fingerprint
75,312,0.5111809923130678,0.559748427672956,morgan_fingerprint
76,313,0.5115303983228512,0.5604472396925226,morgan_fingerprint
77,314,0.5296995108315863,0.5513626834381551,morgan_fingerprint
78,315,0.5111809923130678,0.5485674353598882,morgan_fingerprint
79,316,0.5020964360587002,0.5457721872816212,morgan_fingerprint
80,317,0.5202655485674353,0.5569531795946889,morgan_fingerprint
81,318,0.5202655485674353,0.5814116002795248,morgan_fingerprint
82,319,0.5293501048218029,0.5842068483577918,morgan_fingerprint
83,320,0.5020964360587002,0.5555555555555556,morgan_fingerprint
84,321,0.519916142557652,0.6002795248078266,morgan_fingerprint
85,322,0.5576519916142557,0.5639412997903563,morgan_fingerprint
86,323,0.4828791055206149,0.6023759608665269,morgan_fingerprint
87,324,0.5293501048218029,0.5646401118099231,morgan_fingerprint
88,325,0.5017470300489169,0.5723270440251572,morgan_fingerprint
89,326,0.519916142557652,0.5988819007686932,morgan_fingerprint
90,327,0.49231306778476586,0.5828092243186582,morgan_fingerprint
91,328,0.49231306778476586,0.5870020964360586,morgan_fingerprint
92,329,0.5206149545772187,0.5786163522012578,morgan_fingerprint
93,330,0.49231306778476586,0.5688329839273235,morgan_fingerprint
94,331,0.5293501048218029,0.559748427672956,morgan_fingerprint
95,332,0.5580013976240391,0.559748427672956,morgan_fingerprint
96,333,0.5293501048218029,0.5856044723969251,morgan_fingerprint
97,334,0.5206149545772187,0.5513626834381551,morgan_fingerprint
98,335,0.4828791055206149,0.559748427672956,morgan_fingerprint
99,336,0.5202655485674353,0.5688329839273236,morgan_fingerprint
100,337,0.5111809923130678,0.6037735849056604,morgan_fingerprint
101,338,0.5387840670859538,0.6100628930817611,morgan_fingerprint
102,339,0.5391334730957372,0.5946890286512927,morgan_fingerprint
103,340,0.5202655485674353,0.6023759608665269,morgan_fingerprint
104,341,0.4828791055206149,0.5863032844164919,morgan_fingerprint
105,342,0.5017470300489169,0.5911949685534591,morgan_fingerprint
106,343,0.5017470300489169,0.5988819007686933,morgan_fingerprint
107,344,0.4825296995108316,0.6009783368273933,morgan_fingerprint
108,345,0.5108315863032844,0.6051712089447938,morgan_fingerprint
109,346,0.4919636617749825,0.5779175401816912,morgan_fingerprint
110,347,0.4919636617749825,0.5807127882599581,morgan_fingerprint
111,348,0.5010482180293501,0.583508036338225,morgan_fingerprint
112,349,0.5010482180293501,0.5995807127882599,morgan_fingerprint
113,350,0.5010482180293501,0.5974842767295596,morgan_fingerprint
114,351,0.5010482180293501,0.6121593291404611,morgan_fingerprint
115,352,0.5010482180293501,0.6079664570230607,morgan_fingerprint
116,353,0.5195667365478687,0.6107617051013277,morgan_fingerprint
117,354,0.5293501048218029,0.5779175401816911,morgan_fingerprint
118,355,0.5010482180293501,0.5953878406708596,morgan_fingerprint
119,356,0.519916142557652,0.6079664570230607,morgan_fingerprint
120,357,0.4919636617749825,0.6079664570230608,morgan_fingerprint
121,358,0.510482180293501,0.5877009084556254,morgan_fingerprint
122,359,0.519916142557652,0.5856044723969253,morgan_fingerprint
123,360,0.510482180293501,0.5828092243186582,morgan_fingerprint
124,361,0.4919636617749825,0.573025856044724,morgan_fingerprint
125,362,0.5013976240391335,0.5555555555555556,morgan_fingerprint
126,363,0.4919636617749825,0.56743535988819,morgan_fingerprint
127,364,0.473445143256464,0.5709294199860238,morgan_fingerprint
128,365,0.4828791055206149,0.5716282320055904,morgan_fingerprint
129,366,0.5108315863032844,0.5730258560447239,morgan_fingerprint
130,367,0.510482180293501,0.5988819007686932,morgan_fingerprint
131,368,0.4919636617749825,0.59958071278826,morgan_fingerprint
132,369,0.510482180293501,0.6079664570230607,morgan_fingerprint
133,370,0.5108315863032844,0.5890985324947589,morgan_fingerprint
134,371,0.5013976240391335,0.5890985324947589,morgan_fingerprint
135,372,0.510482180293501,0.5981830887491265,morgan_fingerprint
136,373,0.4919636617749825,0.610062893081761,morgan_fingerprint
137,374,0.5013976240391335,0.5828092243186582,morgan_fingerprint
138,375,0.510482180293501,0.5911949685534591,morgan_fingerprint
139,376,0.5013976240391335,0.5660377358490566,morgan_fingerprint
140,377,0.5013976240391335,0.5737246680642907,morgan_fingerprint
141,378,0.5010482180293501,0.5960866526904263,morgan_fingerprint
142,379,0.4919636617749825,0.6184486373165619,morgan_fingerprint
143,380,0.5010482180293501,0.623340321453529,morgan_fingerprint
144,381,0.5010482180293501,0.6058700209643605,morgan_fingerprint
145,382,0.510482180293501,0.6121593291404612,morgan_fingerprint
146,383,0.510482180293501,0.6149545772187281,morgan_fingerprint
147,384,0.510482180293501,0.6100628930817611,morgan_fingerprint
148,385,0.510482180293501,0.6170510132774284,morgan_fingerprint
149,386,0.510482180293501,0.6114605171208944,morgan_fingerprint
150,387,0.5013976240391335,0.5925925925925926,morgan_fingerprint
151,388,0.473445143256464,0.6107617051013277,morgan_fingerprint
152,389,0.5108315863032844,0.6093640810621942,morgan_fingerprint
153,390,0.510482180293501,0.5988819007686932,morgan_fingerprint
154,391,0.4825296995108316,0.5821104122990916,morgan_fingerprint
155,392,0.5108315863032844,0.5688329839273235,morgan_fingerprint
156,393,0.5387840670859538,0.5890985324947589,morgan_fingerprint
157,394,0.510482180293501,0.5981830887491265,morgan_fingerprint
158,395,0.519916142557652,0.5723270440251572,morgan_fingerprint
159,396,0.519916142557652,0.5877009084556254,morgan_fingerprint
160,397,0.519916142557652,0.5849056603773585,morgan_fingerprint
161,398,0.510482180293501,0.5960866526904263,morgan_fingerprint
162,399,0.5010482180293501,0.6163522012578617,morgan_fingerprint
163,400,0.510482180293501,0.5793151642208246,morgan_fingerprint
164,401,0.5010482180293501,0.5716282320055904,morgan_fingerprint
165,402,0.5010482180293501,0.5765199161425576,morgan_fingerprint
166,403,0.4919636617749825,0.6065688329839273,morgan_fingerprint
167,404,0.4825296995108316,0.583508036338225,morgan_fingerprint
168,405,0.4825296995108316,0.5800139762403913,morgan_fingerprint
169,406,0.4825296995108316,0.583508036338225,morgan_fingerprint
170,407,0.5010482180293501,0.6198462613556952,morgan_fingerprint
171,408,0.5010482180293501,0.6128581411600279,morgan_fingerprint
172,409,0.5108315863032844,0.5590496156533892,morgan_fingerprint
173,410,0.5013976240391335,0.5541579315164221,morgan_fingerprint
174,411,0.4919636617749825,0.5394828791055206,morgan_fingerprint
175,412,0.46401118099231303,0.5674353598881902,morgan_fingerprint
176,413,0.5010482180293501,0.5779175401816911,morgan_fingerprint
177,414,0.4825296995108316,0.5974842767295597,morgan_fingerprint
178,415,0.4825296995108316,0.5758211041229909,morgan_fingerprint
179,416,0.473445143256464,0.5918937805730258,morgan_fingerprint
180,417,0.5013976240391335,0.5793151642208245,morgan_fingerprint
181,418,0.49231306778476586,0.5765199161425576,morgan_fingerprint
182,419,0.5108315863032844,0.5925925925925926,morgan_fingerprint
183,420,0.4825296995108316,0.5870020964360587,morgan_fingerprint
184,421,0.4825296995108316,0.6065688329839274,morgan_fingerprint
185,422,0.4825296995108316,0.604472396925227,morgan_fingerprint
186,423,0.4919636617749825,0.5849056603773585,morgan_fingerprint
187,424,0.5013976240391335,0.5911949685534591,morgan_fingerprint
188,425,0.5013976240391335,0.6016771488469601,morgan_fingerprint
189,426,0.4825296995108316,0.5814116002795248,morgan_fingerprint
190,427,0.4825296995108316,0.5821104122990916,morgan_fingerprint
191,428,0.46401118099231303,0.5779175401816912,morgan_fingerprint
192,429,0.46401118099231303,0.5695317959468902,morgan_fingerprint
193,430,0.4825296995108316,0.6065688329839273,morgan_fingerprint
194,431,0.4919636617749825,0.5688329839273236,morgan_fingerprint
195,432,0.5013976240391335,0.5779175401816912,morgan_fingerprint
196,433,0.5013976240391335,0.5597484276729559,morgan_fingerprint
197,434,0.510482180293501,0.6023759608665268,morgan_fingerprint
198,435,0.5013976240391335,0.5639412997903565,morgan_fingerprint
199,436,0.5013976240391335,0.5772187281621244,morgan_fingerprint
200,437,0.5013976240391335,0.5765199161425576,morgan_fingerprint
201,438,0.5013976240391335,0.5716282320055904,morgan_fingerprint
202,439,0.4828791055206149,0.5653389238294898,morgan_fingerprint
203,440,0.5013976240391335,0.5562543675751223,morgan_fingerprint
204,441,0.5013976240391335,0.5373864430468205,morgan_fingerprint
205,442,0.5013976240391335,0.5590496156533892,morgan_fingerprint
206,443,0.5013976240391335,0.5967854647099929,morgan_fingerprint
207,444,0.5108315863032844,0.5604472396925226,morgan_fingerprint
208,445,0.5013976240391335,0.5737246680642907,morgan_fingerprint
209,446,0.5013976240391335,0.5520614954577219,morgan_fingerprint
210,447,0.5013976240391335,0.5569531795946889,morgan_fingerprint
211,448,0.5013976240391335,0.5611460517120894,morgan_fingerprint
212,449,0.4919636617749825,0.5911949685534592,morgan_fingerprint
213,450,0.5013976240391335,0.5737246680642907,morgan_fingerprint
214,451,0.5108315863032844,0.5716282320055905,morgan_fingerprint
215,452,0.5013976240391335,0.5709294199860238,morgan_fingerprint
216,453,0.5013976240391335,0.559748427672956,morgan_fingerprint
217,454,0.5013976240391335,0.5527603074772887,morgan_fingerprint
218,455,0.5013976240391335,0.5744234800838575,morgan_fingerprint
219,456,0.5013976240391335,0.5667365478686233,morgan_fingerprint
220,457,0.5013976240391335,0.5730258560447239,morgan_fingerprint
221,458,0.5013976240391335,0.5883997204751921,morgan_fingerprint
222,459,0.5013976240391335,0.5807127882599581,morgan_fingerprint
223,460,0.5013976240391335,0.6135569531795946,morgan_fingerprint
224,461,0.5013976240391335,0.6240391334730957,morgan_fingerprint
225,462,0.5013976240391335,0.5828092243186582,morgan_fingerprint
226,463,0.5013976240391335,0.5883997204751921,morgan_fingerprint
227,464,0.5013976240391335,0.5842068483577918,morgan_fingerprint
228,465,0.5013976240391335,0.5870020964360587,morgan_fingerprint
229,466,0.5013976240391335,0.59958071278826,morgan_fingerprint
230,467,0.4828791055206149,0.5953878406708595,morgan_fingerprint
231,468,0.4919636617749825,0.6142557651991614,morgan_fingerprint
232,469,0.4828791055206149,0.5870020964360587,morgan_fingerprint
233,470,0.4828791055206149,0.5709294199860238,morgan_fingerprint
234,471,0.5013976240391335,0.5660377358490566,morgan_fingerprint
235,472,0.5013976240391335,0.5653389238294899,morgan_fingerprint
236,473,0.5013976240391335,0.559748427672956,morgan_fingerprint
237,474,0.5013976240391335,0.5688329839273235,morgan_fingerprint
238,475,0.5013976240391335,0.5751222921034242,morgan_fingerprint
239,476,0.5013976240391335,0.5828092243186582,morgan_fingerprint
240,477,0.5013976240391335,0.5786163522012578,morgan_fingerprint
241,478,0.5013976240391335,0.5800139762403913,morgan_fingerprint
242,479,0.5013976240391335,0.5772187281621244,morgan_fingerprint
243,480,0.5013976240391335,0.5681341719077568,morgan_fingerprint
244,481,0.5013976240391335,0.6331236897274632,morgan_fingerprint
245,482,0.5013976240391335,0.5716282320055904,morgan_fingerprint
246,483,0.5013976240391335,0.5793151642208246,morgan_fingerprint
247,484,0.5013976240391335,0.5716282320055905,morgan_fingerprint
248,485,0.4919636617749825,0.6226415094339622,morgan_fingerprint
249,486,0.5013976240391335,0.5918937805730258,morgan_fingerprint
250,487,0.5013976240391335,0.5828092243186582,morgan_fingerprint
251,488,0.5013976240391335,0.5883997204751922,morgan_fingerprint
252,489,0.5013976240391335,0.5758211041229909,morgan_fingerprint
253,490,0.5013976240391335,0.5716282320055905,morgan_fingerprint
254,491,0.4828791055206149,0.5716282320055904,morgan_fingerprint
255,492,0.4828791055206149,0.5758211041229909,morgan_fingerprint
256,493,0.4828791055206149,0.5779175401816912,morgan_fingerprint
257,494,0.4828791055206149,0.5800139762403913,morgan_fingerprint
258,495,0.4828791055206149,0.56743535988819,morgan_fingerprint
259,496,0.4919636617749825,0.6065688329839274,morgan_fingerprint
260,497,0.5013976240391335,0.5646401118099231,morgan_fingerprint
261,498,0.5013976240391335,0.570230607966457,morgan_fingerprint
262,499,0.5013976240391335,0.5478686233403214,morgan_fingerprint
263,500,0.4919636617749825,0.6079664570230607,morgan_fingerprint
264,501,0.5013976240391335,0.5548567435359888,morgan_fingerprint
265,502,0.5013976240391335,0.5604472396925227,morgan_fingerprint
266,503,0.5013976240391335,0.5618448637316561,morgan_fingerprint
267,504,0.5013976240391335,0.5562543675751223,morgan_fingerprint
268,505,0.5013976240391335,0.5709294199860238,morgan_fingerprint
269,506,0.5013976240391335,0.5695317959468903,morgan_fingerprint
270,507,0.4828791055206149,0.5695317959468902,morgan_fingerprint
271,508,0.4828791055206149,0.5667365478686234,morgan_fingerprint
272,509,0.4828791055206149,0.554157931516422,morgan_fingerprint
273,510,0.5013976240391335,0.5457721872816212,morgan_fingerprint
274,511,0.5013976240391335,0.559748427672956,morgan_fingerprint
275,512,0.5013976240391335,0.5513626834381552,morgan_fingerprint
276,513,0.5013976240391335,0.5688329839273235,morgan_fingerprint
277,514,0.5013976240391335,0.5604472396925226,morgan_fingerprint
278,515,0.5013976240391335,0.5667365478686233,morgan_fingerprint
279,516,0.4828791055206149,0.56743535988819,morgan_fingerprint
280,517,0.4828791055206149,0.5611460517120894,morgan_fingerprint
281,518,0.5013976240391335,0.5639412997903563,morgan_fingerprint
282,519,0.5013976240391335,0.5632424877707897,morgan_fingerprint
283,520,0.4828791055206149,0.5583508036338225,morgan_fingerprint
284,521,0.4828791055206149,0.5562543675751223,morgan_fingerprint
285,522,0.4828791055206149,0.5800139762403913,morgan_fingerprint
286,523,0.4828791055206149,0.5744234800838575,morgan_fingerprint
287,524,0.4828791055206149,0.562543675751223,morgan_fingerprint
288,525,0.4828791055206149,0.5761705101327743,morgan_fingerprint
289,526,0.4919636617749825,0.6044723969252271,morgan_fingerprint
290,527,0.5013976240391335,0.573025856044724,morgan_fingerprint
291,528,0.5013976240391335,0.5625436757512229,morgan_fingerprint
292,529,0.5013976240391335,0.5527603074772887,morgan_fingerprint
293,530,0.5013976240391335,0.5527603074772885,morgan_fingerprint
294,531,0.5013976240391335,0.5527603074772887,morgan_fingerprint
295,532,0.4828791055206149,0.5534591194968553,morgan_fingerprint
296,533,0.4828791055206149,0.5436757512229211,morgan_fingerprint
297,534,0.4828791055206149,0.5408805031446541,morgan_fingerprint
298,535,0.5013976240391335,0.5401816911250874,morgan_fingerprint
299,536,0.5013976240391335,0.5366876310272537,morgan_fingerprint
300,537,0.5013976240391335,0.5422781271837875,morgan_fingerprint
301,538,0.4828791055206149,0.5296995108315863,morgan_fingerprint
302,539,0.4828791055206149,0.5359888190076869,morgan_fingerprint
303,540,0.5013976240391335,0.5422781271837875,morgan_fingerprint
304,541,0.4828791055206149,0.540880503144654,morgan_fingerprint
305,542,0.4828791055206149,0.5324947589098533,morgan_fingerprint
306,543,0.4828791055206149,0.5359888190076869,morgan_fingerprint
307,544,0.5013976240391335,0.5506638714185883,morgan_fingerprint
308,545,0.5013976240391335,0.5415793151642208,morgan_fingerprint
309,546,0.519916142557652,0.5765199161425576,morgan_fingerprint
310,547,0.5108315863032844,0.5359888190076869,morgan_fingerprint
311,548,0.5108315863032844,0.53319357092942,morgan_fingerprint
312,549,0.5013976240391335,0.5338923829489868,morgan_fingerprint
313,550,0.5013976240391335,0.5283018867924528,morgan_fingerprint
314,551,0.5013976240391335,0.5429769392033543,morgan_fingerprint
315,552,0.5013976240391335,0.5464709993011879,morgan_fingerprint
316,553,0.5013976240391335,0.5422781271837875,morgan_fingerprint
317,554,0.5013976240391335,0.543675751222921,morgan_fingerprint
318,555,0.4919636617749825,0.5883997204751922,morgan_fingerprint
319,556,0.5013976240391335,0.5499650593990217,morgan_fingerprint
320,557,0.5013976240391335,0.5527603074772885,morgan_fingerprint
321,558,0.5013976240391335,0.5394828791055206,morgan_fingerprint
322,559,0.5013976240391335,0.5443745632424878,morgan_fingerprint
323,560,0.5013976240391335,0.5408805031446541,morgan_fingerprint
324,561,0.5013976240391335,0.5464709993011879,morgan_fingerprint
325,562,0.5013976240391335,0.5548567435359888,morgan_fingerprint
326,563,0.5013976240391335,0.5478686233403214,morgan_fingerprint
327,564,0.5013976240391335,0.5408805031446541,morgan_fingerprint
328,565,0.5013976240391335,0.546470999301188,morgan_fingerprint
329,566,0.5013976240391335,0.5429769392033543,morgan_fingerprint
330,567,0.5013976240391335,0.5366876310272537,morgan_fingerprint
331,568,0.5013976240391335,0.5234102026554857,morgan_fingerprint
332,569,0.5013976240391335,0.5359888190076869,morgan_fingerprint
333,570,0.5013976240391335,0.5338923829489868,morgan_fingerprint
334,571,0.5013976240391335,0.519916142557652,morgan_fingerprint
335,572,0.5013976240391335,0.5185185185185186,morgan_fingerprint
336,573,0.5108315863032844,0.5157232704402516,morgan_fingerprint
337,574,0.4919636617749825,0.5925925925925926,morgan_fingerprint
338,575,0.5013976240391335,0.522711390635919,morgan_fingerprint
339,576,0.5013976240391335,0.5352900069881203,morgan_fingerprint
340,577,0.5108315863032844,0.53319357092942,morgan_fingerprint
341,578,0.519916142557652,0.5373864430468205,morgan_fingerprint
342,579,0.510482180293501,0.5737246680642907,morgan_fingerprint
343,580,0.5293501048218029,0.5359888190076869,morgan_fingerprint
344,581,0.5293501048218029,0.5443745632424877,morgan_fingerprint
345,582,0.519916142557652,0.543675751222921,morgan_fingerprint
346,583,0.519916142557652,0.549266247379455,morgan_fingerprint
347,584,0.519916142557652,0.5324947589098532,morgan_fingerprint
348,585,0.5013976240391335,0.5283018867924528,morgan_fingerprint
349,586,0.5108315863032844,0.5206149545772187,morgan_fingerprint
350,587,0.5108315863032844,0.5192173305380852,morgan_fingerprint
351,588,0.5108315863032844,0.5192173305380852,morgan_fingerprint
352,589,0.5108315863032844,0.5324947589098532,morgan_fingerprint
353,590,0.5108315863032844,0.5366876310272537,morgan_fingerprint
354,591,0.5013976240391335,0.5485674353598882,morgan_fingerprint
355,592,0.519916142557652,0.5499650593990217,morgan_fingerprint
356,593,0.4919636617749825,0.5883997204751922,morgan_fingerprint
357,594,0.5108315863032844,0.5290006988120195,morgan_fingerprint
358,595,0.5108315863032844,0.5136268343815513,morgan_fingerprint
359,596,0.5013976240391335,0.5192173305380853,morgan_fingerprint
360,597,0.5013976240391335,0.5157232704402516,morgan_fingerprint
361,598,0.519916142557652,0.5136268343815513,morgan_fingerprint
362,599,0.519916142557652,0.5248078266946191,morgan_fingerprint
363,600,0.4919636617749825,0.6009783368273934,morgan_fingerprint
364,601,0.5013976240391335,0.5290006988120195,morgan_fingerprint
365,602,0.5013976240391335,0.5387840670859538,morgan_fingerprint
366,603,0.5013976240391335,0.5366876310272537,morgan_fingerprint
367,604,0.5013976240391335,0.5408805031446541,morgan_fingerprint
368,605,0.5013976240391335,0.5352900069881201,morgan_fingerprint
369,606,0.5013976240391335,0.5303983228511531,morgan_fingerprint
370,607,0.4919636617749825,0.5821104122990916,morgan_fingerprint
371,608,0.5013976240391335,0.5310971348707199,morgan_fingerprint
372,609,0.5013976240391335,0.5345911949685535,morgan_fingerprint
373,610,0.5108315863032844,0.5338923829489867,morgan_fingerprint
374,611,0.519916142557652,0.538085255066387,morgan_fingerprint
375,612,0.5293501048218029,0.5415793151642208,morgan_fingerprint
376,613,0.519916142557652,0.5506638714185884,morgan_fingerprint
377,614,0.519916142557652,0.5527603074772885,morgan_fingerprint
378,615,0.519916142557652,0.5415793151642208,morgan_fingerprint
379,616,0.4919636617749825,0.5849056603773585,morgan_fingerprint
380,617,0.519916142557652,0.5269042627533194,morgan_fingerprint
381,618,0.5013976240391335,0.5283018867924527,morgan_fingerprint
382,619,0.510482180293501,0.5220125786163522,morgan_fingerprint
383,620,0.4919636617749825,0.5227113906359189,morgan_fingerprint
384,621,0.510482180293501,0.5317959468902864,morgan_fingerprint
385,622,0.5010482180293501,0.5988819007686932,morgan_fingerprint
386,623,0.510482180293501,0.5779175401816911,morgan_fingerprint
387,624,0.510482180293501,0.5269042627533194,morgan_fingerprint
388,625,0.510482180293501,0.5303983228511531,morgan_fingerprint
389,626,0.510482180293501,0.5527603074772887,morgan_fingerprint
390,627,0.510482180293501,0.5143256464011181,morgan_fingerprint
391,628,0.5010482180293501,0.56743535988819,morgan_fingerprint
392,629,0.510482180293501,0.5296995108315863,morgan_fingerprint
393,630,0.510482180293501,0.5324947589098532,morgan_fingerprint
394,631,0.510482180293501,0.5877009084556254,morgan_fingerprint
395,632,0.5010482180293501,0.5849056603773585,morgan_fingerprint
396,633,0.510482180293501,0.538085255066387,morgan_fingerprint
397,634,0.5010482180293501,0.5786163522012578,morgan_fingerprint
398,635,0.4919636617749825,0.6079664570230607,morgan_fingerprint
399,636,0.510482180293501,0.5352900069881201,morgan_fingerprint
400,637,0.510482180293501,0.5576519916142557,morgan_fingerprint
401,638,0.510482180293501,0.5485674353598882,morgan_fingerprint
402,639,0.510482180293501,0.5499650593990216,morgan_fingerprint
403,640,0.4919636617749825,0.5974842767295598,morgan_fingerprint
404,641,0.510482180293501,0.5779175401816911,morgan_fingerprint
405,642,0.510482180293501,0.5506638714185884,morgan_fingerprint
406,643,0.510482180293501,0.5457721872816212,morgan_fingerprint
407,644,0.510482180293501,0.570230607966457,morgan_fingerprint
408,645,0.5010482180293501,0.5849056603773585,morgan_fingerprint
409,646,0.4825296995108316,0.6009783368273934,morgan_fingerprint
410,647,0.4825296995108316,0.612858141160028,morgan_fingerprint
411,648,0.4825296995108316,0.6009783368273934,morgan_fingerprint
412,649,0.4825296995108316,0.5883997204751922,morgan_fingerprint
413,650,0.4825296995108316,0.6037735849056604,morgan_fingerprint
414,651,0.4919636617749825,0.607267645003494,morgan_fingerprint
415,652,0.4919636617749825,0.596785464709993,morgan_fingerprint
416,653,0.4825296995108316,0.5828092243186582,morgan_fingerprint
417,654,0.4919636617749825,0.589098532494759,morgan_fingerprint
418,655,0.5013976240391335,0.6016771488469601,morgan_fingerprint
419,656,0.510482180293501,0.6009783368273934,morgan_fingerprint
420,657,0.4919636617749825,0.5849056603773585,morgan_fingerprint
421,658,0.4919636617749825,0.5660377358490566,morgan_fingerprint
422,659,0.4919636617749825,0.5772187281621244,morgan_fingerprint
423,660,0.4825296995108316,0.5716282320055904,morgan_fingerprint
424,661,0.510482180293501,0.5863032844164919,morgan_fingerprint
425,662,0.519916142557652,0.5863032844164919,morgan_fingerprint
426,663,0.5010482180293501,0.6079664570230607,morgan_fingerprint
427,664,0.510482180293501,0.6114605171208944,morgan_fingerprint
428,665,0.5010482180293501,0.5814116002795248,morgan_fingerprint
429,666,0.510482180293501,0.5618448637316561,morgan_fingerprint
430,667,0.510482180293501,0.5639412997903565,morgan_fingerprint
431,668,0.510482180293501,0.5555555555555555,morgan_fingerprint
432,669,0.4825296995108316,0.5765199161425576,morgan_fingerprint
433,670,0.510482180293501,0.5611460517120895,morgan_fingerprint
434,671,0.510482180293501,0.5863032844164919,morgan_fingerprint
435,672,0.510482180293501,0.5429769392033543,morgan_fingerprint
436,673,0.510482180293501,0.5387840670859538,morgan_fingerprint
437,674,0.5010482180293501,0.5625436757512229,morgan_fingerprint
438,675,0.510482180293501,0.5856044723969253,morgan_fingerprint
