Sample_Counts,Accuracy_Scores,AUC_Scores,featurespace
237,0.5607966457023061,0.5765199161425576,mordred_descriptors
238,0.4706498951781971,0.5220125786163522,mordred_descriptors
239,0.5433263452131376,0.5604472396925227,mordred_descriptors
240,0.49860237596086654,0.5401816911250873,mordred_descriptors
241,0.5234102026554857,0.5415793151642208,mordred_descriptors
242,0.5262054507337526,0.5590496156533893,mordred_descriptors
243,0.5352900069881202,0.5632424877707897,mordred_descriptors
244,0.517120894479385,0.5520614954577219,mordred_descriptors
245,0.5415793151642208,0.5478686233403215,mordred_descriptors
246,0.5342417889587701,0.5800139762403913,mordred_descriptors
247,0.5234102026554857,0.5478686233403214,mordred_descriptors
248,0.5356394129979036,0.5632424877707896,mordred_descriptors
249,0.5510132774283718,0.556953179594689,mordred_descriptors
250,0.571278825995807,0.5716282320055905,mordred_descriptors
251,0.5807127882599581,0.604472396925227,mordred_descriptors
252,0.5335429769392033,0.5415793151642208,mordred_descriptors
253,0.5059399021663172,0.5635918937805731,mordred_descriptors
254,0.5234102026554857,0.5576519916142557,mordred_descriptors
255,0.5510132774283718,0.5649895178197065,mordred_descriptors
256,0.49860237596086654,0.5366876310272536,mordred_descriptors
257,0.49860237596086654,0.5366876310272537,mordred_descriptors
258,0.5513626834381551,0.5580013976240391,mordred_descriptors
259,0.5981830887491264,0.5510132774283717,mordred_descriptors
260,0.49825296995108315,0.5635918937805731,mordred_descriptors
261,0.49825296995108315,0.5328441649196367,mordred_descriptors
262,0.570230607966457,0.5744234800838575,mordred_descriptors
263,0.570230607966457,0.5468204053109713,mordred_descriptors
264,0.6359189378057302,0.5698812019566737,mordred_descriptors
265,0.5262054507337526,0.5660377358490566,mordred_descriptors
266,0.6076170510132775,0.5576519916142558,mordred_descriptors
267,0.4891684136967156,0.5478686233403214,mordred_descriptors
268,0.5705800139762404,0.5576519916142557,mordred_descriptors
269,0.5153738644304682,0.5408805031446541,mordred_descriptors
270,0.5527603074772885,0.531446540880503,mordred_descriptors
271,0.47973445143256466,0.5234102026554857,mordred_descriptors
272,0.579664570230608,0.5412299091544375,mordred_descriptors
