Sample_Counts,Accuracy_Scores,AUC_Scores,featurespace
237,0.6109365179132621,0.7052168447517284,mordred_descriptors
238,0.6191074795725959,0.6543054682589566,mordred_descriptors
239,0.6187932118164676,0.6810182275298554,mordred_descriptors
240,0.6109365179132621,0.6737900691389063,mordred_descriptors
241,0.5955373978629792,0.6668761785040854,mordred_descriptors
242,0.6037083595223129,0.634820867379007,mordred_descriptors
243,0.599308610936518,0.6800754242614708,mordred_descriptors
244,0.6128221244500314,0.6788183532369578,mordred_descriptors
245,0.6147077309868008,0.6763042111879322,mordred_descriptors
246,0.6225644248900063,0.666247642991829,mordred_descriptors
247,0.63073538654934,0.6423632935260842,mordred_descriptors
248,0.6128221244500314,0.6499057196731615,mordred_descriptors
249,0.626335637963545,0.6624764299182903,mordred_descriptors
250,0.6282212445003142,0.6615336266499057,mordred_descriptors
251,0.6398491514770585,0.6587052168447517,mordred_descriptors
252,0.6030798240100566,0.6574481458202388,mordred_descriptors
253,0.6282212445003142,0.6879321181646763,mordred_descriptors
254,0.6049654305468259,0.6605908233815211,mordred_descriptors
255,0.5779384035197989,0.6612193588937775,mordred_descriptors
256,0.6030798240100566,0.6511627906976745,mordred_descriptors
257,0.6030798240100566,0.64487743557511,mordred_descriptors
258,0.6068510370835952,0.6643620364550596,mordred_descriptors
259,0.568196103079824,0.6728472658705216,mordred_descriptors
260,0.5700817096165933,0.6480201131363922,mordred_descriptors
261,0.61659333752357,0.650534255185418,mordred_descriptors
262,0.6030798240100566,0.6480201131363923,mordred_descriptors
263,0.6225644248900063,0.6511627906976745,mordred_descriptors
264,0.6090509113764928,0.6543054682589566,mordred_descriptors
265,0.6128221244500314,0.6599622878692646,mordred_descriptors
266,0.568196103079824,0.6693903205531113,mordred_descriptors
267,0.6128221244500314,0.6574481458202388,mordred_descriptors
268,0.5952231301068511,0.6583909490886236,mordred_descriptors
269,0.5719673161533627,0.6763042111879322,mordred_descriptors
270,0.5971087366436203,0.6722187303582652,mordred_descriptors
271,0.6147077309868008,0.6568196103079824,mordred_descriptors
272,0.5933375235700817,0.6825895663104965,mordred_descriptors
273,0.5700817096165933,0.6693903205531112,mordred_descriptors
274,0.6244500314267756,0.6693903205531112,mordred_descriptors
275,0.6147077309868008,0.6499057196731616,mordred_descriptors
276,0.5700817096165933,0.6659333752357008,mordred_descriptors
277,0.5952231301068511,0.6524198617221872,mordred_descriptors
278,0.6011942174732873,0.6275927089880577,mordred_descriptors
279,0.5854808296668762,0.6580766813324952,mordred_descriptors
280,0.5854808296668762,0.6706473915776241,mordred_descriptors
281,0.6030798240100566,0.6957888120678818,mordred_descriptors
282,0.6011942174732873,0.626649905719673,mordred_descriptors
283,0.5854808296668762,0.6744186046511628,mordred_descriptors
284,0.5817096165933375,0.7039597737272155,mordred_descriptors
285,0.626335637963545,0.6360779384035198,mordred_descriptors
286,0.5719673161533627,0.6838466373350094,mordred_descriptors
287,0.5873664362036455,0.6769327467001885,mordred_descriptors
288,0.6184789440603394,0.6737900691389063,mordred_descriptors
289,0.5914519170333123,0.6272784412319296,mordred_descriptors
290,0.5622250157133878,0.6555625392834695,mordred_descriptors
291,0.5622250157133878,0.6467630421118793,mordred_descriptors
292,0.5505971087366436,0.6631049654305468,mordred_descriptors
293,0.5487115021998743,0.6615336266499057,mordred_descriptors
294,0.5757385292269014,0.6675047140163419,mordred_descriptors
295,0.599308610936518,0.6461345065996229,mordred_descriptors
296,0.5505971087366436,0.663419233186675,mordred_descriptors
297,0.5505971087366436,0.6722187303582653,mordred_descriptors
298,0.5757385292269014,0.6543054682589565,mordred_descriptors
299,0.5622250157133878,0.6539912005028284,mordred_descriptors
300,0.5622250157133878,0.632306725329981,mordred_descriptors
301,0.5565681961030798,0.6115650534255186,mordred_descriptors
302,0.5854808296668762,0.6304211187932118,mordred_descriptors
303,0.5757385292269014,0.6131363922061597,mordred_descriptors
304,0.5757385292269014,0.6310496543054683,mordred_descriptors
305,0.5351979886863608,0.6310496543054682,mordred_descriptors
306,0.5468258956631049,0.6024512884978,mordred_descriptors
