Sample_Counts,Accuracy_Scores,AUC_Scores,featurespace
237,0.4930118798043326,0.4961565338923829,morgan_fingerprint
238,0.5241090146750524,0.5157232704402516,morgan_fingerprint
239,0.5118798043326345,0.5338923829489867,morgan_fingerprint
240,0.48672257162823196,0.5220125786163521,morgan_fingerprint
241,0.4961565338923829,0.5401816911250873,morgan_fingerprint
242,0.5209643605870021,0.5359888190076869,morgan_fingerprint
243,0.5115303983228512,0.5527603074772887,morgan_fingerprint
244,0.5300489168413697,0.5380852550663872,morgan_fingerprint
245,0.5394828791055206,0.5695317959468902,morgan_fingerprint
246,0.5300489168413697,0.5723270440251572,morgan_fingerprint
247,0.5234102026554857,0.5506638714185883,morgan_fingerprint
248,0.5394828791055206,0.5779175401816912,morgan_fingerprint
249,0.53319357092942,0.5604472396925226,morgan_fingerprint
250,0.5422781271837875,0.5534591194968553,morgan_fingerprint
251,0.5583508036338225,0.5653389238294898,morgan_fingerprint
252,0.56743535988819,0.5723270440251572,morgan_fingerprint
253,0.5859538784067085,0.5821104122990914,morgan_fingerprint
254,0.5670859538784067,0.562543675751223,morgan_fingerprint
255,0.5580013976240391,0.5758211041229909,morgan_fingerprint
256,0.5583508036338225,0.5883997204751921,morgan_fingerprint
257,0.493361285814116,0.562543675751223,morgan_fingerprint
258,0.493361285814116,0.5667365478686234,morgan_fingerprint
259,0.5517120894479385,0.5786163522012578,morgan_fingerprint
260,0.5048916841369672,0.5653389238294899,morgan_fingerprint
261,0.493361285814116,0.5485674353598882,morgan_fingerprint
262,0.5027952480782669,0.5485674353598882,morgan_fingerprint
263,0.5307477288609364,0.5450733752620545,morgan_fingerprint
264,0.5307477288609364,0.5499650593990216,morgan_fingerprint
265,0.5234102026554857,0.5443745632424877,morgan_fingerprint
266,0.5485674353598882,0.5632424877707898,morgan_fingerprint
267,0.5300489168413697,0.5576519916142557,morgan_fingerprint
268,0.5209643605870021,0.5387840670859538,morgan_fingerprint
269,0.5765199161425576,0.6058700209643606,morgan_fingerprint
270,0.5300489168413697,0.5534591194968553,morgan_fingerprint
271,0.5024458420684835,0.5345911949685535,morgan_fingerprint
272,0.5580013976240391,0.53319357092942,morgan_fingerprint
273,0.5209643605870021,0.5290006988120195,morgan_fingerprint
274,0.5576519916142557,0.5359888190076869,morgan_fingerprint
275,0.5391334730957372,0.5317959468902865,morgan_fingerprint
276,0.56743535988819,0.5646401118099231,morgan_fingerprint
277,0.56743535988819,0.575821104122991,morgan_fingerprint
278,0.5580013976240391,0.5597484276729561,morgan_fingerprint
279,0.5394828791055206,0.5513626834381551,morgan_fingerprint
280,0.5394828791055206,0.5401816911250874,morgan_fingerprint
281,0.576869322152341,0.5576519916142557,morgan_fingerprint
282,0.5765199161425576,0.5534591194968553,morgan_fingerprint
283,0.5765199161425576,0.5786163522012578,morgan_fingerprint
284,0.5859538784067085,0.5555555555555556,morgan_fingerprint
285,0.5024458420684835,0.522711390635919,morgan_fingerprint
286,0.4926624737945493,0.5241090146750524,morgan_fingerprint
287,0.4926624737945493,0.519916142557652,morgan_fingerprint
288,0.5024458420684835,0.5290006988120196,morgan_fingerprint
289,0.5303983228511531,0.5255066387141858,morgan_fingerprint
290,0.5303983228511531,0.5324947589098532,morgan_fingerprint
291,0.539832285115304,0.5422781271837875,morgan_fingerprint
292,0.5394828791055206,0.5269042627533194,morgan_fingerprint
293,0.5209643605870021,0.5359888190076869,morgan_fingerprint
294,0.5213137665967854,0.53319357092942,morgan_fingerprint
295,0.5111809923130678,0.5457721872816212,morgan_fingerprint
296,0.5209643605870021,0.5429769392033543,morgan_fingerprint
297,0.549266247379455,0.5478686233403214,morgan_fingerprint
298,0.48322851153039836,0.5513626834381552,morgan_fingerprint
299,0.48322851153039836,0.5415793151642208,morgan_fingerprint
300,0.5111809923130678,0.5618448637316561,morgan_fingerprint
301,0.4926624737945493,0.5674353598881902,morgan_fingerprint
302,0.4926624737945493,0.5856044723969253,morgan_fingerprint
303,0.4926624737945493,0.5660377358490566,morgan_fingerprint
304,0.5115303983228512,0.549266247379455,morgan_fingerprint
305,0.5020964360587002,0.5709294199860238,morgan_fingerprint
306,0.5020964360587002,0.5765199161425576,morgan_fingerprint
307,0.5296995108315863,0.5925925925925926,morgan_fingerprint
308,0.5111809923130678,0.5737246680642907,morgan_fingerprint
309,0.5017470300489169,0.5737246680642907,morgan_fingerprint
310,0.5017470300489169,0.5667365478686234,morgan_fingerprint
311,0.5017470300489169,0.556953179594689,morgan_fingerprint
312,0.5111809923130678,0.559748427672956,morgan_fingerprint
313,0.5115303983228512,0.5604472396925226,morgan_fingerprint
314,0.5296995108315863,0.5513626834381551,morgan_fingerprint
315,0.5111809923130678,0.5485674353598882,morgan_fingerprint
316,0.5020964360587002,0.5457721872816212,morgan_fingerprint
317,0.5202655485674353,0.5569531795946889,morgan_fingerprint
318,0.5202655485674353,0.5814116002795248,morgan_fingerprint
319,0.5293501048218029,0.5842068483577918,morgan_fingerprint
320,0.5020964360587002,0.5555555555555556,morgan_fingerprint
321,0.519916142557652,0.6002795248078266,morgan_fingerprint
322,0.5576519916142557,0.5639412997903563,morgan_fingerprint
323,0.4828791055206149,0.6023759608665269,morgan_fingerprint
324,0.5293501048218029,0.5646401118099231,morgan_fingerprint
325,0.5017470300489169,0.5723270440251572,morgan_fingerprint
326,0.519916142557652,0.5988819007686932,morgan_fingerprint
327,0.49231306778476586,0.5828092243186582,morgan_fingerprint
328,0.49231306778476586,0.5870020964360586,morgan_fingerprint
329,0.5206149545772187,0.5786163522012578,morgan_fingerprint
330,0.49231306778476586,0.5688329839273235,morgan_fingerprint
331,0.5293501048218029,0.559748427672956,morgan_fingerprint
332,0.5580013976240391,0.559748427672956,morgan_fingerprint
333,0.5293501048218029,0.5856044723969251,morgan_fingerprint
334,0.5206149545772187,0.5513626834381551,morgan_fingerprint
335,0.4828791055206149,0.559748427672956,morgan_fingerprint
336,0.5202655485674353,0.5688329839273236,morgan_fingerprint
337,0.5111809923130678,0.6037735849056604,morgan_fingerprint
338,0.5387840670859538,0.6100628930817611,morgan_fingerprint
339,0.5391334730957372,0.5946890286512927,morgan_fingerprint
340,0.5202655485674353,0.6023759608665269,morgan_fingerprint
341,0.4828791055206149,0.5863032844164919,morgan_fingerprint
342,0.5017470300489169,0.5911949685534591,morgan_fingerprint
343,0.5017470300489169,0.5988819007686933,morgan_fingerprint
344,0.4825296995108316,0.6009783368273933,morgan_fingerprint
345,0.5108315863032844,0.6051712089447938,morgan_fingerprint
346,0.4919636617749825,0.5779175401816912,morgan_fingerprint
347,0.4919636617749825,0.5807127882599581,morgan_fingerprint
348,0.5010482180293501,0.583508036338225,morgan_fingerprint
349,0.5010482180293501,0.5995807127882599,morgan_fingerprint
350,0.5010482180293501,0.5974842767295596,morgan_fingerprint
351,0.5010482180293501,0.6121593291404611,morgan_fingerprint
352,0.5010482180293501,0.6079664570230607,morgan_fingerprint
353,0.5195667365478687,0.6107617051013277,morgan_fingerprint
354,0.5293501048218029,0.5779175401816911,morgan_fingerprint
355,0.5010482180293501,0.5953878406708596,morgan_fingerprint
356,0.519916142557652,0.6079664570230607,morgan_fingerprint
357,0.4919636617749825,0.6079664570230608,morgan_fingerprint
358,0.510482180293501,0.5877009084556254,morgan_fingerprint
359,0.519916142557652,0.5856044723969253,morgan_fingerprint
360,0.510482180293501,0.5828092243186582,morgan_fingerprint
361,0.4919636617749825,0.573025856044724,morgan_fingerprint
362,0.5013976240391335,0.5555555555555556,morgan_fingerprint
363,0.4919636617749825,0.56743535988819,morgan_fingerprint
364,0.473445143256464,0.5709294199860238,morgan_fingerprint
365,0.4828791055206149,0.5716282320055904,morgan_fingerprint
366,0.5108315863032844,0.5730258560447239,morgan_fingerprint
367,0.510482180293501,0.5988819007686932,morgan_fingerprint
368,0.4919636617749825,0.59958071278826,morgan_fingerprint
369,0.510482180293501,0.6079664570230607,morgan_fingerprint
370,0.5108315863032844,0.5890985324947589,morgan_fingerprint
371,0.5013976240391335,0.5890985324947589,morgan_fingerprint
372,0.510482180293501,0.5981830887491265,morgan_fingerprint
373,0.4919636617749825,0.610062893081761,morgan_fingerprint
374,0.5013976240391335,0.5828092243186582,morgan_fingerprint
375,0.510482180293501,0.5911949685534591,morgan_fingerprint
376,0.5013976240391335,0.5660377358490566,morgan_fingerprint
377,0.5013976240391335,0.5737246680642907,morgan_fingerprint
378,0.5010482180293501,0.5960866526904263,morgan_fingerprint
379,0.4919636617749825,0.6184486373165619,morgan_fingerprint
380,0.5010482180293501,0.623340321453529,morgan_fingerprint
381,0.5010482180293501,0.6058700209643605,morgan_fingerprint
382,0.510482180293501,0.6121593291404612,morgan_fingerprint
383,0.510482180293501,0.6149545772187281,morgan_fingerprint
384,0.510482180293501,0.6100628930817611,morgan_fingerprint
385,0.510482180293501,0.6170510132774284,morgan_fingerprint
386,0.510482180293501,0.6114605171208944,morgan_fingerprint
387,0.5013976240391335,0.5925925925925926,morgan_fingerprint
388,0.473445143256464,0.6107617051013277,morgan_fingerprint
389,0.5108315863032844,0.6093640810621942,morgan_fingerprint
390,0.510482180293501,0.5988819007686932,morgan_fingerprint
391,0.4825296995108316,0.5821104122990916,morgan_fingerprint
392,0.5108315863032844,0.5688329839273235,morgan_fingerprint
393,0.5387840670859538,0.5890985324947589,morgan_fingerprint
394,0.510482180293501,0.5981830887491265,morgan_fingerprint
395,0.519916142557652,0.5723270440251572,morgan_fingerprint
396,0.519916142557652,0.5877009084556254,morgan_fingerprint
397,0.519916142557652,0.5849056603773585,morgan_fingerprint
398,0.510482180293501,0.5960866526904263,morgan_fingerprint
399,0.5010482180293501,0.6163522012578617,morgan_fingerprint
400,0.510482180293501,0.5793151642208246,morgan_fingerprint
401,0.5010482180293501,0.5716282320055904,morgan_fingerprint
402,0.5010482180293501,0.5765199161425576,morgan_fingerprint
403,0.4919636617749825,0.6065688329839273,morgan_fingerprint
404,0.4825296995108316,0.583508036338225,morgan_fingerprint
405,0.4825296995108316,0.5800139762403913,morgan_fingerprint
406,0.4825296995108316,0.583508036338225,morgan_fingerprint
407,0.5010482180293501,0.6198462613556952,morgan_fingerprint
408,0.5010482180293501,0.6128581411600279,morgan_fingerprint
409,0.5108315863032844,0.5590496156533892,morgan_fingerprint
410,0.5013976240391335,0.5541579315164221,morgan_fingerprint
411,0.4919636617749825,0.5394828791055206,morgan_fingerprint
412,0.46401118099231303,0.5674353598881902,morgan_fingerprint
413,0.5010482180293501,0.5779175401816911,morgan_fingerprint
414,0.4825296995108316,0.5974842767295597,morgan_fingerprint
415,0.4825296995108316,0.5758211041229909,morgan_fingerprint
416,0.473445143256464,0.5918937805730258,morgan_fingerprint
417,0.5013976240391335,0.5793151642208245,morgan_fingerprint
418,0.49231306778476586,0.5765199161425576,morgan_fingerprint
419,0.5108315863032844,0.5925925925925926,morgan_fingerprint
420,0.4825296995108316,0.5870020964360587,morgan_fingerprint
421,0.4825296995108316,0.6065688329839274,morgan_fingerprint
422,0.4825296995108316,0.604472396925227,morgan_fingerprint
423,0.4919636617749825,0.5849056603773585,morgan_fingerprint
424,0.5013976240391335,0.5911949685534591,morgan_fingerprint
425,0.5013976240391335,0.6016771488469601,morgan_fingerprint
426,0.4825296995108316,0.5814116002795248,morgan_fingerprint
427,0.4825296995108316,0.5821104122990916,morgan_fingerprint
428,0.46401118099231303,0.5779175401816912,morgan_fingerprint
429,0.46401118099231303,0.5695317959468902,morgan_fingerprint
430,0.4825296995108316,0.6065688329839273,morgan_fingerprint
431,0.4919636617749825,0.5688329839273236,morgan_fingerprint
432,0.5013976240391335,0.5779175401816912,morgan_fingerprint
433,0.5013976240391335,0.5597484276729559,morgan_fingerprint
434,0.510482180293501,0.6023759608665268,morgan_fingerprint
435,0.5013976240391335,0.5639412997903565,morgan_fingerprint
436,0.5013976240391335,0.5772187281621244,morgan_fingerprint
437,0.5013976240391335,0.5765199161425576,morgan_fingerprint
438,0.5013976240391335,0.5716282320055904,morgan_fingerprint
439,0.4828791055206149,0.5653389238294898,morgan_fingerprint
440,0.5013976240391335,0.5562543675751223,morgan_fingerprint
441,0.5013976240391335,0.5373864430468205,morgan_fingerprint
442,0.5013976240391335,0.5590496156533892,morgan_fingerprint
443,0.5013976240391335,0.5967854647099929,morgan_fingerprint
444,0.5108315863032844,0.5604472396925226,morgan_fingerprint
445,0.5013976240391335,0.5737246680642907,morgan_fingerprint
446,0.5013976240391335,0.5520614954577219,morgan_fingerprint
447,0.5013976240391335,0.5569531795946889,morgan_fingerprint
448,0.5013976240391335,0.5611460517120894,morgan_fingerprint
449,0.4919636617749825,0.5911949685534592,morgan_fingerprint
450,0.5013976240391335,0.5737246680642907,morgan_fingerprint
451,0.5108315863032844,0.5716282320055905,morgan_fingerprint
452,0.5013976240391335,0.5709294199860238,morgan_fingerprint
453,0.5013976240391335,0.559748427672956,morgan_fingerprint
454,0.5013976240391335,0.5527603074772887,morgan_fingerprint
455,0.5013976240391335,0.5744234800838575,morgan_fingerprint
456,0.5013976240391335,0.5667365478686233,morgan_fingerprint
457,0.5013976240391335,0.5730258560447239,morgan_fingerprint
458,0.5013976240391335,0.5883997204751921,morgan_fingerprint
459,0.5013976240391335,0.5807127882599581,morgan_fingerprint
460,0.5013976240391335,0.6135569531795946,morgan_fingerprint
461,0.5013976240391335,0.6240391334730957,morgan_fingerprint
462,0.5013976240391335,0.5828092243186582,morgan_fingerprint
463,0.5013976240391335,0.5883997204751921,morgan_fingerprint
464,0.5013976240391335,0.5842068483577918,morgan_fingerprint
465,0.5013976240391335,0.5870020964360587,morgan_fingerprint
466,0.5013976240391335,0.59958071278826,morgan_fingerprint
467,0.4828791055206149,0.5953878406708595,morgan_fingerprint
468,0.4919636617749825,0.6142557651991614,morgan_fingerprint
469,0.4828791055206149,0.5870020964360587,morgan_fingerprint
470,0.4828791055206149,0.5709294199860238,morgan_fingerprint
471,0.5013976240391335,0.5660377358490566,morgan_fingerprint
472,0.5013976240391335,0.5653389238294899,morgan_fingerprint
473,0.5013976240391335,0.559748427672956,morgan_fingerprint
474,0.5013976240391335,0.5688329839273235,morgan_fingerprint
475,0.5013976240391335,0.5751222921034242,morgan_fingerprint
476,0.5013976240391335,0.5828092243186582,morgan_fingerprint
477,0.5013976240391335,0.5786163522012578,morgan_fingerprint
478,0.5013976240391335,0.5800139762403913,morgan_fingerprint
479,0.5013976240391335,0.5772187281621244,morgan_fingerprint
480,0.5013976240391335,0.5681341719077568,morgan_fingerprint
481,0.5013976240391335,0.6331236897274632,morgan_fingerprint
482,0.5013976240391335,0.5716282320055904,morgan_fingerprint
483,0.5013976240391335,0.5793151642208246,morgan_fingerprint
484,0.5013976240391335,0.5716282320055905,morgan_fingerprint
485,0.4919636617749825,0.6226415094339622,morgan_fingerprint
486,0.5013976240391335,0.5918937805730258,morgan_fingerprint
487,0.5013976240391335,0.5828092243186582,morgan_fingerprint
488,0.5013976240391335,0.5883997204751922,morgan_fingerprint
489,0.5013976240391335,0.5758211041229909,morgan_fingerprint
490,0.5013976240391335,0.5716282320055905,morgan_fingerprint
491,0.4828791055206149,0.5716282320055904,morgan_fingerprint
492,0.4828791055206149,0.5758211041229909,morgan_fingerprint
493,0.4828791055206149,0.5779175401816912,morgan_fingerprint
494,0.4828791055206149,0.5800139762403913,morgan_fingerprint
495,0.4828791055206149,0.56743535988819,morgan_fingerprint
496,0.4919636617749825,0.6065688329839274,morgan_fingerprint
497,0.5013976240391335,0.5646401118099231,morgan_fingerprint
498,0.5013976240391335,0.570230607966457,morgan_fingerprint
499,0.5013976240391335,0.5478686233403214,morgan_fingerprint
500,0.4919636617749825,0.6079664570230607,morgan_fingerprint
501,0.5013976240391335,0.5548567435359888,morgan_fingerprint
502,0.5013976240391335,0.5604472396925227,morgan_fingerprint
503,0.5013976240391335,0.5618448637316561,morgan_fingerprint
504,0.5013976240391335,0.5562543675751223,morgan_fingerprint
505,0.5013976240391335,0.5709294199860238,morgan_fingerprint
506,0.5013976240391335,0.5695317959468903,morgan_fingerprint
507,0.4828791055206149,0.5695317959468902,morgan_fingerprint
508,0.4828791055206149,0.5667365478686234,morgan_fingerprint
509,0.4828791055206149,0.554157931516422,morgan_fingerprint
510,0.5013976240391335,0.5457721872816212,morgan_fingerprint
511,0.5013976240391335,0.559748427672956,morgan_fingerprint
512,0.5013976240391335,0.5513626834381552,morgan_fingerprint
513,0.5013976240391335,0.5688329839273235,morgan_fingerprint
514,0.5013976240391335,0.5604472396925226,morgan_fingerprint
515,0.5013976240391335,0.5667365478686233,morgan_fingerprint
516,0.4828791055206149,0.56743535988819,morgan_fingerprint
517,0.4828791055206149,0.5611460517120894,morgan_fingerprint
518,0.5013976240391335,0.5639412997903563,morgan_fingerprint
519,0.5013976240391335,0.5632424877707897,morgan_fingerprint
520,0.4828791055206149,0.5583508036338225,morgan_fingerprint
521,0.4828791055206149,0.5562543675751223,morgan_fingerprint
522,0.4828791055206149,0.5800139762403913,morgan_fingerprint
523,0.4828791055206149,0.5744234800838575,morgan_fingerprint
524,0.4828791055206149,0.562543675751223,morgan_fingerprint
525,0.4828791055206149,0.5761705101327743,morgan_fingerprint
526,0.4919636617749825,0.6044723969252271,morgan_fingerprint
527,0.5013976240391335,0.573025856044724,morgan_fingerprint
528,0.5013976240391335,0.5625436757512229,morgan_fingerprint
529,0.5013976240391335,0.5527603074772887,morgan_fingerprint
