Sample_Counts,Accuracy_Scores,AUC_Scores,featurespace
237,0.6499057196731616,0.68196103079824,morgan_fingerprint
238,0.6244500314267756,0.6964173475801383,morgan_fingerprint
239,0.6187932118164676,0.7309868007542426,morgan_fingerprint
240,0.6382778126964174,0.6819610307982402,morgan_fingerprint
241,0.6517913262099309,0.6656191074795725,morgan_fingerprint
242,0.605279698302954,0.6712759270898805,morgan_fingerprint
243,0.626335637963545,0.6794468887492144,morgan_fingerprint
244,0.6109365179132621,0.6863607793840352,morgan_fingerprint
245,0.6128221244500314,0.6737900691389063,morgan_fingerprint
246,0.6244500314267756,0.6769327467001884,morgan_fingerprint
247,0.6109365179132621,0.6844751728472659,morgan_fingerprint
248,0.6150219987429291,0.650534255185418,morgan_fingerprint
249,0.6244500314267756,0.6656191074795726,morgan_fingerprint
250,0.6030798240100566,0.6323067253299811,morgan_fingerprint
251,0.6301068510370836,0.6555625392834695,morgan_fingerprint
252,0.5914519170333123,0.6719044626021371,morgan_fingerprint
253,0.6319924575738529,0.6794468887492142,morgan_fingerprint
254,0.6147077309868008,0.6838466373350094,morgan_fingerprint
255,0.6011942174732873,0.683218101822753,morgan_fingerprint
256,0.6147077309868008,0.6895034569453173,morgan_fingerprint
257,0.6338780641106223,0.6737900691389064,morgan_fingerprint
258,0.626335637963545,0.6769327467001885,morgan_fingerprint
259,0.6147077309868008,0.6637335009428033,morgan_fingerprint
260,0.5798240100565683,0.6587052168447517,morgan_fingerprint
261,0.6184789440603394,0.6637335009428033,morgan_fingerprint
262,0.6203645505971087,0.6568196103079823,morgan_fingerprint
263,0.6301068510370836,0.6731615336266499,morgan_fingerprint
264,0.6184789440603394,0.6700188560653677,morgan_fingerprint
265,0.61659333752357,0.6681332495285983,morgan_fingerprint
266,0.6184789440603394,0.6681332495285983,morgan_fingerprint
267,0.6184789440603394,0.6417347580138277,morgan_fingerprint
268,0.6203645505971087,0.6411062225015713,morgan_fingerprint
269,0.6436203645505971,0.6492771841609051,morgan_fingerprint
270,0.6436203645505971,0.6536769327467002,morgan_fingerprint
271,0.6590194846008799,0.6323067253299812,morgan_fingerprint
272,0.6301068510370836,0.6467630421118793,morgan_fingerprint
273,0.6338780641106223,0.6367064739157762,morgan_fingerprint
274,0.6068510370835952,0.6492771841609051,morgan_fingerprint
275,0.6455059710873665,0.6417347580138277,morgan_fingerprint
276,0.6106222501571339,0.6323067253299811,morgan_fingerprint
277,0.6087366436203645,0.6253928346951603,morgan_fingerprint
278,0.6184789440603394,0.6291640477686988,morgan_fingerprint
