Sample_Counts,Accuracy_Scores,AUC_Scores,featurespace
860,0.6134075251722311,0.6332803391626921,mordred_descriptors
861,0.6458399576046635,0.6450450450450451,mordred_descriptors
862,0.6453365129835718,0.642289348171701,mordred_descriptors
863,0.6225225225225225,0.6461579226285108,mordred_descriptors
864,0.5905405405405406,0.6354531001589825,mordred_descriptors
865,0.6220190779014309,0.640169581346052,mordred_descriptors
866,0.6030471648118707,0.6331478537360891,mordred_descriptors
867,0.606809750927398,0.6366189719130896,mordred_descriptors
868,0.595945945945946,0.6307366189719131,mordred_descriptors
869,0.6247217806041336,0.6359830418653949,mordred_descriptors
870,0.617117117117117,0.6376788553259141,mordred_descriptors
871,0.5997085320614732,0.6361420243773185,mordred_descriptors
872,0.6073131955484896,0.624218335983042,mordred_descriptors
873,0.6085055643879174,0.6357710651828299,mordred_descriptors
874,0.6220190779014309,0.6374138844727081,mordred_descriptors
875,0.6183094859565448,0.6301006889242184,mordred_descriptors
876,0.6220190779014309,0.6399046104928457,mordred_descriptors
877,0.6318229994700583,0.6384737678855326,mordred_descriptors
878,0.6274244833068363,0.6352941176470588,mordred_descriptors
879,0.630127186009539,0.6383412824589296,mordred_descriptors
880,0.6047429782723901,0.6383677795442502,mordred_descriptors
881,0.6069422363540011,0.6449390567037626,mordred_descriptors
882,0.6101483836777954,0.6430842607313196,mordred_descriptors
883,0.5937466878643349,0.6399311075781663,mordred_descriptors
884,0.6046104928457869,0.6380498145204028,mordred_descriptors
885,0.5900370959194489,0.6377318494965554,mordred_descriptors
886,0.6074456809750928,0.6347641759406465,mordred_descriptors
887,0.599655537890832,0.6358770535241123,mordred_descriptors
888,0.595945945945946,0.6411764705882353,mordred_descriptors
889,0.5993375728669846,0.6436936936936937,mordred_descriptors
890,0.599523052464229,0.6397986221515634,mordred_descriptors
891,0.6079491255961844,0.6442501324854265,mordred_descriptors
892,0.6161102278749337,0.639692633810281,mordred_descriptors
893,0.6242183359830419,0.6399311075781664,mordred_descriptors
894,0.6275569687334392,0.6509538950715422,mordred_descriptors
895,0.6253577106518283,0.652888182299947,mordred_descriptors
896,0.6166136724960254,0.6322734499205088,mordred_descriptors
897,0.6394276629570748,0.6399841017488077,mordred_descriptors
898,0.6106518282988871,0.6443031266560677,mordred_descriptors
899,0.627927927927928,0.639056703762586,mordred_descriptors
900,0.6069422363540011,0.648754636989931,mordred_descriptors
901,0.640434552199258,0.6439056703762587,mordred_descriptors
902,0.5961314255431902,0.6470058293587706,mordred_descriptors
903,0.6150503444621092,0.6493110757816641,mordred_descriptors
904,0.6306306306306306,0.6327503974562799,mordred_descriptors
905,0.6399311075781664,0.6528616852146263,mordred_descriptors
906,0.630127186009539,0.6549814520402755,mordred_descriptors
907,0.6453365129835718,0.6475887652358241,mordred_descriptors
908,0.6237148913619501,0.640858505564388,mordred_descriptors
909,0.6042395336512985,0.6298357180710122,mordred_descriptors
910,0.6367249602543721,0.6278749337572868,mordred_descriptors
911,0.6042395336512985,0.6365129835718071,mordred_descriptors
912,0.6149178590355061,0.6418653948065713,mordred_descriptors
913,0.6057498675145734,0.6351351351351351,mordred_descriptors
914,0.6144144144144144,0.6452835188129307,mordred_descriptors
915,0.6350291467938527,0.6496555378908321,mordred_descriptors
916,0.6350291467938527,0.630259671436142,mordred_descriptors
917,0.5939321674615792,0.635559088500265,mordred_descriptors
918,0.5961314255431902,0.6350821409644939,mordred_descriptors
919,0.6113407525172231,0.6333863275039745,mordred_descriptors
920,0.598834128245893,0.6297297297297297,mordred_descriptors
921,0.5905405405405406,0.6305246422893482,mordred_descriptors
922,0.6037360890302067,0.6278219395866454,mordred_descriptors
923,0.6140434552199259,0.6299417064122946,mordred_descriptors
924,0.6426338102808691,0.6361155272919979,mordred_descriptors
925,0.6257286698463169,0.6267090620031797,mordred_descriptors
926,0.6069422363540011,0.6311075781664017,mordred_descriptors
927,0.6015368309485957,0.6325914149443561,mordred_descriptors
928,0.6176205617382088,0.6267620561738209,mordred_descriptors
929,0.6118441971383148,0.6349231584525703,mordred_descriptors
930,0.6015368309485957,0.6254901960784314,mordred_descriptors
931,0.6225225225225225,0.6295442501324854,mordred_descriptors
932,0.6042395336512985,0.6255431902490727,mordred_descriptors
933,0.6291202967673556,0.6306836248012719,mordred_descriptors
934,0.5841282458929518,0.6239003709591945,mordred_descriptors
935,0.6144144144144144,0.6313725490196079,mordred_descriptors
936,0.6073131955484896,0.629782723900371,mordred_descriptors
937,0.6122151563328033,0.6308426073131956,mordred_descriptors
938,0.6100158982511924,0.6287758346581876,mordred_descriptors
939,0.6176205617382088,0.6300476947535771,mordred_descriptors
940,0.627927927927928,0.6310015898251192,mordred_descriptors
941,0.5863275039745628,0.6268680445151034,mordred_descriptors
942,0.617117117117117,0.6312400635930048,mordred_descriptors
943,0.63232644409115,0.6294382617912029,mordred_descriptors
944,0.6010333863275039,0.6297297297297296,mordred_descriptors
945,0.6193163751987282,0.6353471118177001,mordred_descriptors
946,0.6069422363540011,0.6368044515103339,mordred_descriptors
947,0.6113407525172231,0.6381558028616853,mordred_descriptors
948,0.6037360890302067,0.6371489136195019,mordred_descriptors
949,0.63232644409115,0.6397456279809222,mordred_descriptors
950,0.5961314255431902,0.6354531001589826,mordred_descriptors
