Sample_Counts,Accuracy_Scores,AUC_Scores,featurespace
237,0.6109365179132621,0.7055311125078567,mordred_descriptors
238,0.6382778126964174,0.661847894406034,mordred_descriptors
239,0.5722815839094909,0.6719044626021369,mordred_descriptors
240,0.5974230043997486,0.6756756756756757,mordred_descriptors
241,0.5936517913262099,0.6587052168447517,mordred_descriptors
242,0.5587680703959774,0.6429918290383406,mordred_descriptors
243,0.5876807039597738,0.6577624135763671,mordred_descriptors
244,0.5820238843494657,0.6668761785040855,mordred_descriptors
245,0.578252671275927,0.6596480201131363,mordred_descriptors
246,0.5898805782526713,0.6429918290383407,mordred_descriptors
247,0.6109365179132621,0.6643620364550598,mordred_descriptors
248,0.5839094908862351,0.666247642991829,mordred_descriptors
249,0.5861093651791326,0.6266499057196732,mordred_descriptors
250,0.5974230043997486,0.6649905719673161,mordred_descriptors
251,0.5876807039597738,0.6561910747957259,mordred_descriptors
252,0.6169076052796982,0.6599622878692646,mordred_descriptors
253,0.5936517913262099,0.6568196103079824,mordred_descriptors
254,0.6147077309868008,0.643620364550597,mordred_descriptors
255,0.5857950974230044,0.627906976744186,mordred_descriptors
256,0.6071653048397234,0.6429918290383406,mordred_descriptors
257,0.5779384035197989,0.6250785669390321,mordred_descriptors
258,0.5876807039597738,0.6187932118164676,mordred_descriptors
259,0.5839094908862351,0.6467630421118793,mordred_descriptors
260,0.5974230043997486,0.6436203645505971,mordred_descriptors
261,0.5644248900062854,0.6599622878692646,mordred_descriptors
262,0.5798240100565683,0.6282212445003142,mordred_descriptors
263,0.5914519170333123,0.6750471401634192,mordred_descriptors
264,0.5546825895663106,0.6574481458202389,mordred_descriptors
265,0.6030798240100566,0.6744186046511629,mordred_descriptors
266,0.5663104965430547,0.6712759270898806,mordred_descriptors
267,0.6071653048397234,0.666247642991829,mordred_descriptors
268,0.568196103079824,0.6737900691389063,mordred_descriptors
269,0.5933375235700817,0.6819610307982402,mordred_descriptors
270,0.5820238843494657,0.6643620364550598,mordred_descriptors
271,0.5933375235700817,0.6715901948460088,mordred_descriptors
272,0.5700817096165933,0.6737900691389065,mordred_descriptors
273,0.5933375235700817,0.6813324952859837,mordred_descriptors
274,0.599308610936518,0.68196103079824,mordred_descriptors
275,0.5817096165933375,0.6656191074795725,mordred_descriptors
276,0.5663104965430547,0.6565053425518541,mordred_descriptors
277,0.568196103079824,0.6675047140163419,mordred_descriptors
278,0.5798240100565683,0.6687617850408548,mordred_descriptors
279,0.6244500314267756,0.6618478944060339,mordred_descriptors
280,0.5817096165933375,0.6580766813324953,mordred_descriptors
281,0.5876807039597738,0.6536769327467001,mordred_descriptors
282,0.5798240100565683,0.6722187303582652,mordred_descriptors
283,0.6244500314267756,0.6725329981143935,mordred_descriptors
284,0.599308610936518,0.6517913262099309,mordred_descriptors
285,0.6068510370835952,0.675989943431804,mordred_descriptors
286,0.6184789440603394,0.6750471401634193,mordred_descriptors
287,0.5952231301068511,0.6599622878692647,mordred_descriptors
288,0.6147077309868008,0.6675047140163419,mordred_descriptors
289,0.626335637963545,0.6712759270898806,mordred_descriptors
290,0.5835952231301069,0.6492771841609051,mordred_descriptors
291,0.6514770584538027,0.6580766813324952,mordred_descriptors
292,0.626335637963545,0.6637335009428034,mordred_descriptors
293,0.6398491514770585,0.6599622878692646,mordred_descriptors
294,0.5835952231301069,0.6725329981143935,mordred_descriptors
295,0.5952231301068511,0.688874921433061,mordred_descriptors
296,0.573852922690132,0.6785040854808297,mordred_descriptors
297,0.5854808296668762,0.669076052796983,mordred_descriptors
298,0.6282212445003142,0.6634192331866751,mordred_descriptors
299,0.5603394091766185,0.666247642991829,mordred_descriptors
300,0.6225644248900063,0.6712759270898806,mordred_descriptors
301,0.5487115021998743,0.6706473915776241,mordred_descriptors
302,0.6282212445003142,0.6778755499685731,mordred_descriptors
303,0.61659333752357,0.6706473915776242,mordred_descriptors
304,0.6301068510370836,0.6778755499685734,mordred_descriptors
305,0.5351979886863608,0.661847894406034,mordred_descriptors
306,0.626335637963545,0.6486486486486487,mordred_descriptors
307,0.573852922690132,0.6587052168447518,mordred_descriptors
308,0.5700817096165933,0.6681332495285983,mordred_descriptors
309,0.6495914519170334,0.6882463859208046,mordred_descriptors
310,0.5854808296668762,0.6587052168447518,mordred_descriptors
311,0.573852922690132,0.6574481458202388,mordred_descriptors
312,0.5873664362036455,0.647705845380264,mordred_descriptors
313,0.573852922690132,0.6530483972344437,mordred_descriptors
314,0.599308610936518,0.6536769327467002,mordred_descriptors
315,0.5487115021998743,0.6341923318667505,mordred_descriptors
316,0.6184789440603394,0.6697045883092394,mordred_descriptors
317,0.6514770584538027,0.6631049654305469,mordred_descriptors
318,0.5622250157133878,0.6649905719673161,mordred_descriptors
319,0.5622250157133878,0.6681332495285983,mordred_descriptors
320,0.573852922690132,0.683218101822753,mordred_descriptors
321,0.5622250157133878,0.6700188560653677,mordred_descriptors
322,0.6087366436203645,0.6813324952859837,mordred_descriptors
323,0.5914519170333123,0.6272784412319297,mordred_descriptors
